element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
200089,50,47,41,838,1,1,1,16,0,0,0,2,0,0,0,150,176.8,165.9,212.0,55.2
444145,45,42,39,656,3,1,2,9,0,0,0,1,0,0,5,129,162.8,36.6,226.0,42.5
192895,55,53,42,986,1,2,2,16,0,0,0,2,0,0,4,213,201.8,121.1,73.0,39.8
223340,45,47,71,1746,1,6,7,18,0,0,0,6,0,0,4,259,327.2,322.5,248.0,89.8
209289,45,43,4,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0.0,1.6
232233,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92371,50,44,8,113,0,0,1,0,0,0,0,0,0,0,1,31,27.8,1.7,0.0,3.0
209037,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113534,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
232241,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37339,45,41,39,1024,1,1,2,28,0,0,0,1,0,0,7,224,254.6,324.1,67.0,64.6
43252,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47390,45,42,22,1088,0,0,2,25,0,0,0,2,0,0,0,163,157.6,79.7,29.0,26.7
123354,45,44,34,1544,1,0,2,34,0,0,0,3,0,0,0,204,352.8,33.0,248.0,63.4
54764,55,54,5,111,0,0,0,6,0,0,0,1,0,0,0,14,3.4,12.2,24.0,3.8
98770,45,43,15,537,0,0,1,12,0,0,0,0,0,15,0,90,101.2,0.0,0.0,10.2
85242,60,57,83,1526,3,5,6,29,0,0,0,4,0,0,9,328,384.8,551.8,317.0,125.3
114283,60,59,149,3233,8,7,7,63,0,0,1,8,0,0,19,601,826.6,1209.2,837.0,287.0
193488,55,52,93,2046,4,5,5,48,0,0,0,3,0,0,0,281,383.2,482.2,655.0,152.0
122806,55,52,84,2312,3,3,6,41,0,0,0,3,0,0,4,321,458.6,503.3,499.0,145.9
174597,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27770,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
221239,45,42,25,534,0,1,1,7,0,0,0,0,0,0,0,43,27.8,71.7,212.0,29.9
40564,45,44,12,190,0,0,0,6,0,0,0,0,0,0,0,37,13.4,27.2,13.0,5.5
89274,60,57,17,329,0,1,2,5,0,0,0,0,0,0,0,48,47.0,56.9,73.0,17.3
21205,45,43,59,1794,0,0,4,35,1,0,0,0,0,67,3,346,507.4,0.3,0.0,50.7
61603,45,44,6,317,0,0,0,11,0,0,0,1,0,0,0,32,18.6,21.2,8.0,4.7
169359,45,43,80,2291,1,3,5,40,0,0,0,4,0,0,10,433,503.8,432.9,130.0,106.9
213345,60,54,67,1782,5,1,6,31,0,0,1,3,0,0,7,180,296.2,169.8,632.0,108.3
79852,45,43,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
149484,45,44,90,2902,2,2,6,53,0,0,0,7,0,0,9,537,758.0,87.3,119.0,96.6
199798,45,43,65,2038,1,2,5,39,0,0,0,3,0,0,4,335,400.6,151.8,173.0,72.8
108156,45,43,42,1446,1,0,3,32,0,0,0,1,0,0,4,252,329.6,31.9,81.0,44.5
203368,45,43,62,2038,0,2,6,36,0,0,0,7,0,0,4,342,451.2,241.5,77.0,77.2
148508,55,52,98,1936,6,2,6,29,0,0,0,2,1,0,7,270,422.4,303.7,741.0,145.7
230046,45,43,90,2604,3,2,8,51,0,0,0,8,0,0,5,411,508.6,293.2,377.0,118.0
88175,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
184704,45,44,43,1826,0,0,1,37,0,0,0,5,0,0,0,273,292.2,162.9,24.0,47.9
223349,45,45,4,47,0,0,0,1,0,0,0,0,0,0,0,8,1.2,1.6,7.0,0.9
8432,45,42,41,1080,0,0,2,20,0,1,0,1,0,33,4,203,289.4,10.0,0.0,30.0
217487,60,51,29,940,1,0,4,18,0,0,0,1,0,0,2,74,67.6,131.5,245.0,44.2
83091,55,53,2,16,0,0,0,2,0,0,0,0,0,0,0,5,0.2,1.7,2.0,0.4
490098,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
56917,50,50,52,2427,1,0,3,48,0,0,0,6,1,0,5,362,557.2,51.5,159.0,77.2
126184,50,48,79,2503,2,2,4,46,0,0,0,2,0,0,6,499,691.2,92.7,326.0,111.0
41320,45,42,3,126,0,0,0,2,0,0,0,0,0,0,0,18,22.4,29.6,0.0,5.2
223911,45,43,27,911,1,0,1,19,0,0,0,1,0,0,2,165,276.8,20.8,138.0,43.7
15149,45,43,16,964,0,0,1,21,0,0,0,3,1,0,1,161,263.8,64.4,72.0,40.2
54469,45,43,49,2055,0,1,4,40,0,0,0,7,0,0,3,309,309.6,183.0,97.0,58.8
235530,45,44,11,638,0,0,1,15,0,0,0,2,0,0,0,85,73.4,28.4,20.0,12.2
171129,40,42,84,2333,0,5,6,38,0,0,0,6,0,0,10,463,596.6,558.9,96.0,125.5
222434,40,39,4,238,0,0,0,6,0,0,0,0,0,0,0,33,33.6,12.7,18.0,6.4
75115,80,74,116,2906,8,6,4,53,0,0,0,9,0,0,8,321,397.4,391.1,848.0,162.6
78007,65,61,99,2010,6,5,4,37,0,0,0,0,0,0,11,313,435.8,412.7,506.0,135.1
154566,55,51,69,1637,3,2,1,39,0,0,0,1,0,0,3,177,223.2,202.5,569.0,99.4
217331,45,43,4,25,0,0,0,2,0,0,0,0,0,0,0,3,3.4,10.6,24.0,3.4
40349,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18726,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
229600,45,42,1,90,0,0,0,3,0,0,0,0,0,2,0,9,15.2,0.0,0.0,1.5
90105,75,68,73,2061,1,5,4,34,0,0,0,2,0,0,2,305,355.6,627.1,440.0,141.9
111317,65,61,21,505,1,0,1,12,0,0,0,1,0,0,1,73,82.2,100.8,71.0,25.4
56872,60,58,42,706,3,1,1,17,0,0,0,1,0,0,2,155,179.0,185.4,241.0,60.7
103912,50,46,2,48,0,0,0,1,0,0,0,0,0,0,0,10,6.8,5.4,0.0,1.2
155408,50,50,40,1340,0,1,2,30,0,0,0,5,0,0,0,183,187.8,183.1,68.0,43.8
15237,50,47,6,234,0,0,0,6,0,0,0,1,0,0,0,28,23.6,25.5,8.0,5.6
40387,50,48,54,1254,3,1,2,23,0,0,0,3,0,0,1,186,316.4,151.9,259.0,72.6
152551,50,48,65,2702,1,2,4,49,0,0,0,11,1,0,2,376,439.0,189.4,169.0,79.4
154131,45,43,39,1547,0,2,1,27,0,0,0,2,0,0,4,241,308.8,147.2,86.0,54.3
168991,50,49,68,2526,1,1,5,41,0,0,0,8,0,0,5,347,545.4,239.8,342.0,112.9
220307,60,58,24,625,0,1,2,12,0,0,0,0,0,0,0,60,60.6,82.6,139.0,27.9
225321,45,44,126,3330,0,1,5,62,0,1,0,0,0,128,13,680,973.8,24.0,0.0,99.7
153682,60,57,91,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667.0,128.5
461017,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
444183,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
207300,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61933,50,48,44,1232,1,0,3,18,0,0,0,2,0,0,1,227,288.0,29.8,100.0,41.8
86153,45,43,62,1892,0,1,6,32,0,0,0,5,0,0,3,313,337.4,338.0,177.0,85.5
209362,45,43,21,675,0,0,1,17,0,0,0,1,0,0,3,121,154.0,72.6,92.0,31.9
52484,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
42748,45,42,3,57,0,0,0,3,0,0,0,0,0,0,0,15,16.0,27.9,6.0,5.0
83299,45,48,128,3230,3,3,9,50,0,0,0,9,0,0,17,674,825.6,171.8,469.0,146.8
178173,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20529,60,54,36,785,1,1,2,10,0,0,0,0,0,0,0,74,74.0,57.1,249.0,37.7
106757,55,52,3,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3
93284,50,47,5,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6
131897,45,47,135,3420,0,0,9,54,0,0,0,0,0,117,14,754,1000.0,0.0,0.0,100.1
50093,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60307,65,62,76,1791,2,5,3,32,1,0,0,4,0,0,7,326,388.2,908.5,323.0,161.6
165210,60,58,28,305,2,1,1,4,0,0,0,0,0,0,2,90,90.6,62.5,106.0,25.9
167473,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
83543,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
227127,50,50,39,1253,1,0,4,18,0,0,0,4,0,0,0,207,238.8,110.6,101.0,45.1
66242,50,48,78,2826,1,2,6,46,1,0,0,4,0,0,2,441,522.2,434.1,271.0,122.5
109345,50,46,38,1139,0,1,4,15,0,0,0,2,0,0,3,129,189.4,239.6,274.0,70.4
38490,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40845,45,44,63,2525,0,1,6,42,0,0,0,8,0,0,1,406,438.6,292.8,90.0,82.2
116216,60,58,104,2004,5,5,4,34,0,0,0,0,0,0,9,352,411.4,585.4,540.0,153.2
78916,45,45,86,2879,0,0,9,42,0,0,0,5,0,0,3,480,602.8,311.9,128.0,104.2
110735,45,44,88,2668,3,1,5,44,1,0,0,4,0,0,7,514,696.6,153.2,221.0,107.3
115382,60,57,131,2763,10,3,8,36,0,0,1,3,0,0,21,361,518.6,369.2,1519.0,240.5
74471,50,47,80,2079,2,2,6,33,0,0,0,1,1,0,9,337,436.6,614.9,291.0,134.0
233425,45,42,61,1250,3,3,5,22,0,0,0,0,0,0,5,146,150.6,91.4,530.0,76.0
213056,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
235382,45,44,33,1181,0,0,3,18,0,0,0,1,0,0,0,183,202.0,214.1,205.0,62.3
74375,40,39,9,357,0,0,0,7,0,0,0,2,0,0,0,40,38.4,12.7,65.0,11.4
232792,40,41,26,619,0,1,3,8,0,0,0,2,0,0,0,136,91.8,82.1,27.0,20.2
243016,55,54,12,348,0,0,0,6,0,0,0,0,0,0,0,35,28.4,73.8,66.0,16.9
215066,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51927,50,49,110,2880,1,2,13,45,0,0,0,7,0,0,6,549,658.8,105.8,362.0,112.9
17761,50,55,143,3420,2,3,15,50,0,0,0,10,0,0,14,690,919.8,167.1,410.0,149.9
68983,45,42,48,1530,0,1,6,31,0,0,0,2,0,0,1,270,294.2,181.7,15.0,49.2
17997,45,44,78,1890,0,2,9,19,0,0,0,6,0,0,6,358,350.6,164.0,109.0,62.5
103914,45,43,84,1944,0,1,10,18,0,0,0,3,0,0,5,375,382.6,243.0,19.0,64.7
41674,45,43,21,562,0,0,2,5,0,0,0,0,0,0,0,93,104.8,1.3,24.0,13.0
83312,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
44699,65,61,61,1350,6,0,8,21,0,0,0,4,0,0,6,161,226.2,85.1,474.0,75.9
60689,65,62,136,2436,14,1,11,33,1,0,0,1,0,0,21,384,552.2,299.6,1070.0,190.8
81183,55,51,39,807,2,1,5,7,0,0,0,0,0,0,3,112,144.2,113.3,273.0,53.3
98747,45,52,170,3420,0,0,15,50,0,1,0,1,0,120,23,789,900.0,30.3,2.0,93.1
15749,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60586,60,59,30,617,1,1,3,7,0,0,0,0,0,0,1,98,118.6,215.4,108.0,44.1
433154,60,60,123,3339,2,7,16,48,0,0,0,5,0,0,6,529,644.2,931.4,430.0,200.6
90517,55,55,32,445,1,2,1,10,0,0,0,1,0,0,0,112,118.6,102.1,128.0,34.9
39847,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
83314,55,54,67,1930,2,2,10,30,0,0,0,8,0,0,4,197,269.8,213.7,282.0,76.5
60551,55,55,118,3150,2,7,15,39,0,0,0,9,0,0,11,567,596.8,814.2,135.0,154.7
40145,50,49,70,2614,0,0,12,41,0,0,0,1,0,0,0,301,313.2,198.2,311.0,82.4
17349,50,46,15,485,0,0,0,15,0,0,0,4,0,0,0,51,45.0,37.8,12.0,9.6
39487,45,43,77,1876,0,5,6,35,0,0,0,2,0,0,10,359,355.4,273.8,90.0,71.6
44683,60,57,100,2002,8,2,7,34,0,0,0,1,0,0,9,282,431.4,135.0,827.0,137.8
220037,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
195064,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
195471,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
432793,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172782,50,48,21,805,0,0,4,10,0,0,0,2,0,0,0,111,101.2,58.5,49.0,20.8
218023,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
461102,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
461450,45,45,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
449974,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
217401,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
430367,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
